order_id,courier,order_date,promised_date,delivered_date,delay_days,city,zone,category,weight_kg
AMZ105404,Delhivery,2024-06-02,2024-06-12,2024-06-14,2,Bangalore,North,Home & Kitchen,1.42
AMZ108543,Delhivery,2025-01-29,2025-01-31,2025-01-31,0,Delhi,East,Clothing,3.28
AMZ101525,BlueDart,2024-02-25,2024-03-01,2024-03-03,2,Ahmedabad,Central,Home & Kitchen,4.09
AMZ101148,BlueDart,2025-11-05,2025-11-07,2025-11-08,1,Kolkata,North,Home & Kitchen,0.84
AMZ102750,BlueDart,2025-07-20,2025-07-21,2025-07-23,2,Mumbai,East,Toys,3.28
AMZ100394,XpressBees,2024-01-28,2024-01-31,2024-01-31,0,Bangalore,Central,Clothing,1.72
AMZ109185,Amazon Logistics,2025-02-28,2025-03-02,2025-03-04,2,Ahmedabad,West,Books,0.51
AMZ102175,Delhivery,2025-04-05,2025-04-11,2025-04-14,3,Hyderabad,East,Books,0.24
AMZ107534,Amazon Logistics,2024-12-20,2024-12-23,2024-12-25,2,Pune,Central,Clothing,0.46
AMZ102600,Amazon Logistics,2025-07-17,2025-07-18,2025-07-27,9,Kolkata,South,Beauty,0.1
AMZ104590,BlueDart,2025-03-25,2025-03-29,2025-04-16,18,Delhi,North,Toys,2.38
AMZ104015,XpressBees,2024-06-17,2024-06-18,2024-06-20,2,Kolkata,North,Clothing,0.2
AMZ101700,Delhivery,2024-09-12,2024-09-18,2024-09-20,2,Delhi,North,Clothing,1.13
AMZ108755,XpressBees,2025-06-10,2025-06-16,2025-06-21,5,Hyderabad,South,Electronics,1.7
AMZ107933,Delhivery,2025-03-27,2025-03-31,2025-03-31,0,Bangalore,West,Grocery,1.56
AMZ100106,DTDC,2025-07-11,2025-07-15,2025-07-19,4,Delhi,South,Home & Kitchen,2.41
AMZ100639,BlueDart,2025-01-16,2025-01-18,2025-01-21,3,Chennai,West,Clothing,0.38
AMZ107375,Ekart,2025-06-16,2025-06-19,2025-06-19,0,Kolkata,East,Clothing,0.79
AMZ109415,Shiprocket,2025-09-24,2025-09-28,2025-09-30,2,Bangalore,East,Electronics,1.68
AMZ104527,DTDC,2025-06-18,2025-07-02,2025-07-04,2,Mumbai,West,Home & Kitchen,0.88
AMZ109588,Delhivery,2024-06-14,2024-06-17,2024-06-17,0,Chennai,North,Home & Kitchen,0.1
AMZ108263,Amazon Logistics,2025-07-13,2025-07-14,2025-07-16,2,Chennai,West,Clothing,0.41
AMZ107730,Delhivery,2025-09-26,2025-10-03,2025-10-03,0,Kolkata,West,Electronics,0.33
AMZ101590,XpressBees,2024-05-12,2024-05-18,2024-05-15,-3,Bangalore,Central,Books,0.71
AMZ107945,Ekart,2024-03-03,2024-03-05,2024-03-09,4,Chennai,East,Beauty,0.94
AMZ105689,Ekart,2025-10-09,2025-10-10,2025-10-13,3,Delhi,North,Home & Kitchen,2.45
AMZ105335,Ekart,2024-09-12,2024-09-16,2024-09-18,2,Hyderabad,West,Home & Kitchen,0.98
AMZ101581,DTDC,2024-09-26,2024-09-27,2024-09-29,2,Delhi,North,Home & Kitchen,1.65
AMZ103837,Ekart,2024-10-04,2024-10-05,2024-10-07,2,Chennai,Central,Electronics,3.77
AMZ103579,Delhivery,2024-02-01,2024-02-02,2024-02-05,3,Hyderabad,South,Home & Kitchen,1.85
AMZ101976,BlueDart,2025-01-04,2025-01-08,2025-01-09,1,Delhi,Central,Grocery,0.33
AMZ108896,Ekart,2025-07-13,2025-07-16,2025-07-18,2,Delhi,Central,Electronics,4.41
AMZ109382,BlueDart,2024-05-07,2024-05-08,2024-05-10,2,Delhi,Central,Electronics,1.22
AMZ107768,Ekart,2025-11-14,2025-11-19,2025-11-22,3,Bangalore,West,Books,2.06
AMZ107960,GATI,2024-06-27,2024-06-28,2024-07-01,3,Bangalore,Central,Grocery,0.1
AMZ104548,BlueDart,2024-10-19,2024-10-21,2024-10-21,0,Kolkata,North,Home & Kitchen,0.76
AMZ106323,GATI,2025-01-07,2025-01-08,2025-01-11,3,Pune,Central,Grocery,1.1
AMZ106360,Shiprocket,2025-10-26,2025-10-31,2025-11-03,3,Chennai,Central,Beauty,1.17
AMZ106488,Amazon Logistics,2025-04-15,2025-04-16,2025-04-18,2,Chennai,Central,Beauty,0.14
AMZ106789,Amazon Logistics,2024-11-10,2024-11-14,2024-11-14,0,Kochi,Central,Clothing,0.68
AMZ107633,Ekart,2024-04-23,2024-04-25,2024-04-29,4,Delhi,Central,Electronics,0.49
AMZ102545,Amazon Logistics,2025-05-30,2025-06-02,2025-06-03,1,Bangalore,West,Toys,1.12
AMZ101876,BlueDart,2025-08-06,2025-08-09,2025-08-11,2,Delhi,East,Clothing,2.69
AMZ101608,Delhivery,2024-03-24,2024-04-07,2024-04-10,3,Bangalore,West,Home & Kitchen,0.1
AMZ109976,GATI,2025-07-05,2025-07-11,2025-07-12,1,Kolkata,North,Books,1.29
AMZ109997,Ekart,2024-06-27,2024-06-28,2024-06-29,1,Mumbai,Central,Electronics,1.09
AMZ106829,Ekart,2025-11-08,2025-11-13,2025-11-13,0,Hyderabad,Central,Grocery,0.16
AMZ105057,BlueDart,2025-02-02,2025-02-06,2025-02-11,5,Ahmedabad,North,Electronics,1.7
AMZ108716,Ekart,2025-05-10,2025-05-15,2025-05-15,0,Hyderabad,North,Clothing,1.71
AMZ106398,Ekart,2025-11-14,2025-11-16,2025-11-18,2,Udupi,Central,Toys,0.24
AMZ103272,BlueDart,2024-10-15,2024-10-16,2024-10-18,2,Delhi,East,Electronics,2.05
AMZ100992,Delhivery,2024-07-02,2024-07-16,2024-07-17,1,Chennai,Central,Electronics,1.47
AMZ108780,Ekart,2024-01-29,2024-01-30,2024-01-31,1,Kolkata,East,Electronics,2.58
AMZ102685,Delhivery,2025-08-06,2025-08-13,2025-08-15,2,Ahmedabad,West,Clothing,1.81
AMZ108497,Amazon Logistics,2024-03-07,2024-03-08,2024-03-10,2,Kolkata,West,Beauty,0.1
AMZ107223,BlueDart,2024-12-09,2024-12-10,2024-12-11,1,Ahmedabad,Central,Beauty,1.19
AMZ100834,XpressBees,2025-05-08,2025-05-10,2025-05-11,1,Pune,North,Home & Kitchen,1.37
AMZ101861,Amazon Logistics,2025-03-12,2025-03-15,2025-03-15,0,Bangalore,East,Toys,1.43
AMZ107454,Delhivery,2024-03-09,2024-03-13,2024-03-14,1,Ahmedabad,West,Grocery,2.85
AMZ100766,BlueDart,2025-08-14,2025-08-15,2025-08-18,3,Pune,Central,Electronics,0.1
AMZ108548,Amazon Logistics,2024-03-04,2024-03-05,2024-03-07,2,Delhi,Central,Clothing,2.77
AMZ106541,GATI,2024-04-08,2024-04-18,2024-04-20,2,Bangalore,North,Grocery,2.38
AMZ107629,GATI,2024-12-30,2024-12-31,2025-01-01,1,Pune,West,Clothing,0.15
AMZ107625,Amazon Logistics,2025-03-17,2025-03-18,2025-03-31,13,Delhi,South,Electronics,0.19
AMZ101425,XpressBees,2025-10-23,2025-10-29,2025-10-30,1,Bangalore,North,Books,0.71
AMZ102910,Ekart,2025-07-10,2025-07-15,2025-07-13,-2,Pune,East,Electronics,4.71
AMZ105368,Amazon Logistics,2025-06-07,2025-06-09,2025-06-10,1,Chennai,North,Books,0.19
AMZ102893,GATI,2024-10-04,2024-10-06,2024-10-07,1,Kochi,North,Grocery,0.18
AMZ105486,DTDC,2024-07-13,2024-07-16,2024-07-19,3,Kolkata,Central,Grocery,1.24
AMZ101267,Amazon Logistics,2024-12-23,2024-12-27,2024-12-28,1,Chennai,West,Electronics,0.1
AMZ108350,BlueDart,2024-02-21,2024-02-25,2024-02-25,0,Pune,Central,Home & Kitchen,0.64
AMZ102118,Delhivery,2024-02-02,2024-02-05,2024-02-08,3,Chennai,East,Electronics,0.36
AMZ108103,Ekart,2024-10-17,2024-10-20,2024-10-23,3,Bangalore,East,Grocery,0.76
AMZ106233,Shiprocket,2024-06-14,2024-06-19,2024-06-23,4,Ahmedabad,West,Books,0.13
AMZ101880,Amazon Logistics,2024-07-12,2024-07-14,2024-07-17,3,Mumbai,Central,Grocery,2.3
AMZ109250,BlueDart,2024-06-15,2024-06-20,2024-06-21,1,Kochi,South,Home & Kitchen,1.98
AMZ106861,Ekart,2024-11-27,2024-11-30,2024-12-01,1,Kolkata,East,Grocery,1.25
AMZ100607,Delhivery,2025-06-26,2025-06-27,2025-06-29,2,Delhi,East,Grocery,1.31
AMZ100633,DTDC,2025-07-08,2025-07-09,2025-07-10,1,Ahmedabad,West,Books,0.62
AMZ107617,Ekart,2024-12-05,2024-12-10,2024-12-12,2,Kolkata,West,Clothing,2.62
AMZ102481,XpressBees,2024-01-10,2024-01-11,2024-01-14,3,Chennai,South,Toys,0.48
AMZ104118,BlueDart,2025-06-30,2025-07-03,2025-07-03,0,Kochi,North,Electronics,1.16
AMZ100403,Delhivery,2025-11-13,2025-11-15,2025-11-19,4,Mumbai,Central,Electronics,0.19
AMZ100905,Shiprocket,2025-10-22,2025-10-23,2025-10-26,3,Delhi,West,Electronics,1.93
AMZ108873,BlueDart,2024-03-06,2024-03-11,2024-03-11,0,Delhi,North,Clothing,1.2
AMZ100227,Amazon Logistics,2024-05-26,2024-05-27,2024-05-31,4,Chennai,South,Toys,0.23
AMZ104531,Ekart,2025-03-17,2025-03-22,2025-03-24,2,Mumbai,North,Electronics,3.14
AMZ100816,XpressBees,2024-12-19,2024-12-20,2024-12-23,3,Mumbai,South,Books,3.35
AMZ108231,Amazon Logistics,2025-07-19,2025-07-24,2025-07-24,0,Delhi,South,Home & Kitchen,0.15
AMZ106544,BlueDart,2025-09-20,2025-09-21,2025-09-24,3,Chennai,South,Beauty,1.6
AMZ108536,DTDC,2025-01-01,2025-01-05,2025-01-06,1,Delhi,West,Beauty,3.09
AMZ103453,BlueDart,2025-11-10,2025-11-13,2025-11-13,0,Chennai,North,Home & Kitchen,3.9
AMZ104595,XpressBees,2024-08-05,2024-08-07,2024-08-13,6,Delhi,North,Books,2.18
AMZ109623,Ekart,2024-03-04,2024-03-18,2024-03-20,2,Chennai,East,Beauty,0.34
AMZ105012,DTDC,2025-04-26,2025-05-10,2025-05-10,0,Bangalore,Central,Home & Kitchen,1.43
AMZ106276,BlueDart,2024-07-14,2024-07-15,2024-07-18,3,Pune,North,Home & Kitchen,0.8
AMZ101952,Amazon Logistics,2024-08-16,2024-08-21,2024-08-23,2,Bangalore,North,Home & Kitchen,3.42
AMZ103321,Amazon Logistics,2024-02-10,2024-02-13,2024-02-14,1,Hyderabad,Central,Books,0.1
AMZ100758,Shiprocket,2025-06-16,2025-06-20,2025-06-20,0,Delhi,Central,Books,0.8
AMZ109430,Ekart,2025-09-05,2025-09-11,2025-09-19,8,Chennai,West,Toys,1.38
AMZ107175,Amazon Logistics,2025-01-28,2025-01-31,2025-02-01,1,Kolkata,East,Electronics,2.97
AMZ102378,Ekart,2025-01-08,2025-01-14,2025-01-17,3,Hyderabad,North,Electronics,1.7
AMZ100522,Shiprocket,2024-03-01,2024-03-03,2024-03-06,3,Mumbai,South,Electronics,0.78
AMZ107524,Delhivery,2024-04-18,2024-04-23,2024-04-23,0,Chennai,West,Electronics,0.31
AMZ109140,Delhivery,2025-10-17,2025-10-21,2025-10-21,0,Mumbai,East,Clothing,7.64
AMZ104819,Amazon Logistics,2024-06-14,2024-06-17,2024-06-18,1,Delhi,West,Clothing,0.79
AMZ105089,Shiprocket,2024-05-16,2024-05-17,2024-05-20,3,Delhi,Central,Home & Kitchen,2.48
AMZ104040,Ekart,2024-05-27,2024-06-10,2024-06-13,3,Delhi,Central,Home & Kitchen,0.56
AMZ105414,XpressBees,2024-02-22,2024-02-25,2024-02-27,2,Ahmedabad,Central,Electronics,0.22
AMZ106217,BlueDart,2025-03-23,2025-03-29,2025-03-30,1,Bangalore,West,Beauty,0.61
AMZ105917,Ekart,2024-02-09,2024-02-10,2024-02-10,0,Mumbai,West,Grocery,1.92
AMZ101127,Ekart,2024-01-22,2024-02-01,2024-02-02,1,Bangalore,East,Toys,0.9
AMZ103353,BlueDart,2025-05-13,2025-05-18,2025-05-18,0,Chennai,North,Toys,2.39
AMZ100701,XpressBees,2024-11-03,2024-11-06,2024-11-08,2,Delhi,North,Books,0.47
AMZ106013,BlueDart,2024-05-28,2024-05-29,2024-06-01,3,Delhi,South,Grocery,0.1
AMZ109674,Shiprocket,2024-03-22,2024-03-26,2024-03-26,0,Delhi,East,Toys,0.1
AMZ105482,Amazon Logistics,2024-12-28,2024-12-29,2024-12-31,2,Hyderabad,West,Clothing,0.5
AMZ103403,Delhivery,2025-04-29,2025-05-01,2025-05-02,1,Delhi,East,Electronics,2.24
AMZ101243,Amazon Logistics,2025-03-13,2025-03-18,2025-03-20,2,Hyderabad,South,Clothing,0.19
AMZ101945,Amazon Logistics,2025-04-29,2025-04-30,2025-05-03,3,Kolkata,East,Books,2.25
AMZ101968,Amazon Logistics,2025-01-31,2025-02-02,2025-02-04,2,Bangalore,Central,Clothing,0.63
AMZ101000,BlueDart,2024-10-06,2024-10-07,2024-10-08,1,Kolkata,South,Beauty,0.1
AMZ102909,Ekart,2024-08-30,2024-08-31,2024-08-31,0,Bangalore,Central,Clothing,0.1
AMZ102914,Delhivery,2025-05-22,2025-05-23,2025-05-27,4,Hyderabad,North,Beauty,4.24
AMZ104331,XpressBees,2025-07-08,2025-07-09,2025-07-11,2,Pune,South,Home & Kitchen,0.76
AMZ107639,Delhivery,2024-08-06,2024-08-09,2024-08-10,1,Bangalore,East,Clothing,0.53
AMZ102062,Delhivery,2025-03-22,2025-03-23,2025-03-27,4,Chennai,West,Electronics,1.49
AMZ105820,Amazon Logistics,2025-09-01,2025-09-08,2025-09-11,3,Bangalore,East,Grocery,0.47
AMZ104981,XpressBees,2025-08-11,2025-08-12,2025-08-12,0,Chennai,North,Books,0.8
AMZ108713,Amazon Logistics,2025-04-04,2025-04-07,2025-03-31,-7,Udupi,West,Home & Kitchen,0.16
AMZ101771,GATI,2025-10-29,2025-11-01,2025-11-02,1,Chennai,North,Home & Kitchen,1.4
AMZ103411,Delhivery,2025-07-13,2025-07-17,2025-07-21,4,Bangalore,South,Books,0.94
AMZ104741,Delhivery,2025-05-17,2025-05-19,2025-05-19,0,Pune,North,Beauty,0.95
AMZ107727,DTDC,2024-09-13,2024-09-27,2024-09-29,2,Pune,North,Toys,0.23
AMZ109501,Delhivery,2024-04-21,2024-04-27,2024-04-30,3,Kolkata,North,Electronics,1.04
AMZ100882,BlueDart,2025-07-08,2025-07-10,2025-07-11,1,Bangalore,North,Clothing,0.46
AMZ109527,Ekart,2025-03-31,2025-04-02,2025-04-03,1,Hyderabad,South,Grocery,2.7
AMZ102179,Amazon Logistics,2024-04-19,2024-04-23,2024-04-25,2,Pune,North,Electronics,0.81
AMZ101207,Ekart,2025-03-03,2025-03-04,2025-03-08,4,Kolkata,North,Grocery,0.37
AMZ105355,GATI,2025-03-12,2025-03-13,2025-03-16,3,Pune,East,Home & Kitchen,2.23
AMZ100072,Ekart,2025-08-21,2025-08-23,2025-08-20,-3,Mumbai,West,Home & Kitchen,0.61
AMZ102499,DTDC,2024-12-28,2024-12-31,2025-01-08,8,Mumbai,North,Grocery,0.26
AMZ102603,Amazon Logistics,2025-07-02,2025-07-04,2025-07-05,1,Mumbai,Central,Home & Kitchen,0.23
AMZ106355,Ekart,2025-08-22,2025-08-25,2025-08-28,3,Delhi,East,Home & Kitchen,2.9
AMZ101820,GATI,2024-02-18,2024-02-19,2024-02-21,2,Chennai,East,Home & Kitchen,0.1
AMZ105558,Delhivery,2025-03-20,2025-03-21,2025-03-21,0,Kolkata,South,Electronics,0.15
AMZ101760,BlueDart,2024-08-16,2024-08-23,2024-08-26,3,Hyderabad,West,Electronics,0.73
AMZ101580,Amazon Logistics,2024-08-07,2024-08-09,2024-08-16,7,Bangalore,Central,Grocery,2.06
AMZ104218,Delhivery,2024-09-21,2024-09-23,2024-09-25,2,Delhi,North,Books,3.55
AMZ106311,Amazon Logistics,2024-02-01,2024-02-15,2024-02-16,1,Chennai,Central,Home & Kitchen,0.3
AMZ104323,Delhivery,2024-01-30,2024-02-13,2024-02-15,2,Bangalore,East,Electronics,3.32
AMZ108585,Delhivery,2025-05-25,2025-05-28,2025-05-31,3,Kolkata,West,Grocery,1.09
AMZ101436,Shiprocket,2024-05-09,2024-05-14,2024-05-15,1,Delhi,Central,Home & Kitchen,0.46
AMZ107124,XpressBees,2025-05-19,2025-05-20,2025-05-22,2,Ahmedabad,East,Grocery,0.46
AMZ105654,Shiprocket,2024-01-03,2024-01-04,2024-01-05,1,Bangalore,West,Beauty,3.04
AMZ108854,BlueDart,2024-11-17,2024-11-19,2024-11-19,0,Pune,Central,Grocery,0.61
AMZ102596,Amazon Logistics,2025-08-30,2025-09-01,2025-09-04,3,Mumbai,South,Electronics,0.37
AMZ106655,Delhivery,2025-10-29,2025-10-31,2025-11-01,1,Pune,West,Beauty,0.1
AMZ101237,Amazon Logistics,2025-02-05,2025-02-10,2025-02-12,2,Bangalore,South,Grocery,0.1
AMZ109961,Ekart,2024-03-05,2024-03-10,2024-03-15,5,Mumbai,South,Beauty,2.86
AMZ100789,Delhivery,2024-12-16,2024-12-19,2024-12-19,0,Delhi,West,Books,0.23
AMZ101251,Amazon Logistics,2024-01-21,2024-01-23,2024-01-27,4,Ahmedabad,South,Home & Kitchen,1.68
AMZ106696,XpressBees,2025-02-04,2025-02-07,2025-02-07,0,Kochi,North,Clothing,0.28
AMZ109301,Amazon Logistics,2024-07-30,2024-08-13,2024-08-15,2,Bangalore,South,Electronics,0.29
AMZ102234,Amazon Logistics,2025-06-27,2025-06-28,2025-06-29,1,Chennai,East,Home & Kitchen,2.87
AMZ102262,Delhivery,2025-11-14,2025-11-19,2025-11-19,0,Pune,South,Home & Kitchen,3.42
AMZ102147,BlueDart,2025-11-11,2025-11-21,2025-11-21,0,Hyderabad,Central,Clothing,1.86
AMZ103031,BlueDart,2024-02-29,2024-03-07,2024-03-11,4,Hyderabad,East,Home & Kitchen,0.82
AMZ101291,Amazon Logistics,2025-02-02,2025-02-04,2025-02-06,2,Hyderabad,West,Home & Kitchen,3.54
AMZ102785,BlueDart,2024-07-17,2024-07-19,2024-07-21,2,Chennai,South,Books,2.43
AMZ102503,Amazon Logistics,2025-02-09,2025-02-11,2025-02-13,2,Pune,Central,Electronics,0.18
AMZ104253,DTDC,2025-10-12,2025-10-13,2025-10-13,0,Delhi,South,Books,2.93
AMZ102379,XpressBees,2024-02-15,2024-02-17,2024-02-19,2,Kolkata,South,Electronics,4.78
AMZ101289,Delhivery,2024-06-13,2024-06-16,2024-06-20,4,Bangalore,East,Toys,0.33
AMZ101995,Shiprocket,2025-07-06,2025-07-11,2025-07-11,0,Bangalore,West,Home & Kitchen,5.4
AMZ109168,Delhivery,2025-04-11,2025-04-14,2025-04-17,3,Mumbai,East,Beauty,0.54
AMZ104766,Delhivery,2025-10-24,2025-10-28,2025-10-28,0,Bangalore,West,Electronics,1.34
AMZ102169,Ekart,2024-01-15,2024-01-16,2024-01-19,3,Hyderabad,South,Beauty,3.15
AMZ103255,BlueDart,2024-10-31,2024-11-01,2024-11-02,1,Bangalore,South,Clothing,0.1
AMZ101320,XpressBees,2024-08-13,2024-08-15,2024-08-18,3,Delhi,South,Grocery,0.88
AMZ106264,Amazon Logistics,2025-01-19,2025-01-26,2025-01-26,0,Delhi,North,Home & Kitchen,1.02
AMZ109155,DTDC,2024-06-16,2024-06-19,2024-06-22,3,Hyderabad,North,Grocery,1.66
AMZ100626,DTDC,2024-09-06,2024-09-07,2024-09-08,1,Delhi,West,Books,0.44
AMZ107275,Amazon Logistics,2025-09-19,2025-09-21,2025-09-22,1,Kolkata,South,Grocery,0.43
AMZ109587,Amazon Logistics,2025-07-12,2025-07-15,2025-07-15,0,Mumbai,North,Home & Kitchen,0.48
AMZ103223,Ekart,2025-02-09,2025-02-10,2025-02-14,4,Ahmedabad,South,Electronics,2.4
AMZ107258,Amazon Logistics,2024-01-02,2024-01-05,2024-01-09,4,Hyderabad,West,Books,0.43
AMZ101450,Ekart,2024-09-01,2024-09-03,2024-09-07,4,Bangalore,North,Books,0.61
AMZ103783,Ekart,2024-08-13,2024-08-16,2024-08-20,4,Delhi,North,Home & Kitchen,0.63
AMZ108797,DTDC,2025-07-28,2025-07-30,2025-08-01,2,Pune,North,Beauty,2.59
AMZ102176,GATI,2024-08-13,2024-08-15,2024-08-19,4,Kolkata,East,Electronics,2.38
AMZ101456,DTDC,2025-04-30,2025-05-01,2025-05-01,0,Hyderabad,North,Books,3.52
AMZ103135,Amazon Logistics,2025-04-13,2025-04-14,2025-04-17,3,Pune,South,Home & Kitchen,0.55
AMZ107979,Ekart,2025-10-09,2025-10-10,2025-10-11,1,Ahmedabad,North,Home & Kitchen,0.32
AMZ104960,GATI,2025-03-06,2025-03-09,2025-03-10,1,Kochi,West,Grocery,0.39
AMZ100779,Delhivery,2024-02-21,2024-02-26,2024-02-29,3,Chennai,South,Electronics,0.25
AMZ105892,Amazon Logistics,2024-04-22,2024-04-25,2024-04-26,1,Chennai,Central,Home & Kitchen,0.13
AMZ107065,Delhivery,2025-01-06,2025-01-08,2025-01-12,4,Hyderabad,South,Home & Kitchen,2.04
AMZ105257,BlueDart,2025-07-20,2025-07-22,2025-07-26,4,Pune,West,Books,0.48
AMZ103335,Ekart,2024-02-13,2024-02-15,2024-02-15,0,Ahmedabad,East,Clothing,1.99
AMZ102465,Amazon Logistics,2025-02-07,2025-02-11,2025-02-11,0,Pune,Central,Electronics,5.79
AMZ108817,Amazon Logistics,2025-01-19,2025-01-25,2025-01-25,0,Bangalore,Central,Home & Kitchen,0.1
AMZ102210,Delhivery,2025-07-13,2025-07-15,2025-07-15,0,Bangalore,West,Beauty,1.14
AMZ103238,Delhivery,2025-01-18,2025-01-19,2025-01-24,5,Udupi,East,Electronics,2.23
AMZ105837,Amazon Logistics,2025-10-07,2025-10-09,2025-10-10,1,Chennai,South,Clothing,1.56
AMZ101634,Ekart,2024-05-02,2024-05-08,2024-05-10,2,Delhi,South,Electronics,0.64
AMZ101413,XpressBees,2025-06-08,2025-06-10,2025-06-11,1,Hyderabad,Central,Electronics,3.91
AMZ105419,Delhivery,2025-03-05,2025-03-06,2025-03-09,3,Kolkata,Central,Toys,0.35
AMZ108867,Amazon Logistics,2025-01-17,2025-01-20,2025-01-25,5,Hyderabad,North,Electronics,0.41
AMZ103502,XpressBees,2025-01-20,2025-01-24,2025-01-25,1,Ahmedabad,North,Clothing,0.33
AMZ106889,XpressBees,2024-03-20,2024-03-22,2024-03-24,2,Hyderabad,East,Toys,2.9
AMZ100964,Delhivery,2025-08-07,2025-08-14,2025-08-16,2,Ahmedabad,South,Clothing,1.25
AMZ108431,Ekart,2025-02-01,2025-02-03,2025-02-04,1,Bangalore,North,Electronics,0.54
AMZ106754,DTDC,2025-07-15,2025-07-18,2025-07-20,2,Udupi,South,Electronics,1.26
AMZ105783,Amazon Logistics,2024-12-28,2024-12-29,2024-12-30,1,Kochi,East,Home & Kitchen,0.83
AMZ102143,Delhivery,2025-10-08,2025-10-11,2025-10-13,2,Chennai,Central,Electronics,0.36
AMZ101534,Amazon Logistics,2025-08-09,2025-08-11,2025-08-14,3,Delhi,Central,Home & Kitchen,0.82
AMZ107155,Delhivery,2024-06-14,2024-06-18,2024-06-19,1,Bangalore,Central,Home & Kitchen,0.1
AMZ108950,XpressBees,2024-02-28,2024-03-02,2024-03-04,2,Mumbai,Central,Clothing,1.53
AMZ100829,Ekart,2024-07-24,2024-07-30,2024-07-30,0,Kolkata,North,Home & Kitchen,0.72
AMZ109075,Ekart,2025-04-17,2025-04-20,2025-04-21,1,Mumbai,West,Clothing,2.36
AMZ107121,XpressBees,2025-08-15,2025-08-17,2025-08-20,3,Ahmedabad,South,Electronics,0.8
AMZ101557,Amazon Logistics,2024-03-24,2024-03-26,2024-03-27,1,Delhi,East,Clothing,2.46
AMZ100302,BlueDart,2025-11-07,2025-11-12,2025-11-17,5,Delhi,East,Grocery,0.1
AMZ100440,GATI,2024-07-11,2024-07-14,2024-07-14,0,Delhi,Central,Electronics,0.7
AMZ100240,DTDC,2025-06-15,2025-06-20,2025-06-21,1,Chennai,East,Toys,2.1
AMZ109745,BlueDart,2024-12-19,2024-12-20,2024-12-20,0,Bangalore,Central,Electronics,2.18
AMZ109044,GATI,2025-06-26,2025-06-27,2025-06-30,3,Bangalore,North,Electronics,0.78
AMZ107315,XpressBees,2024-10-09,2024-10-10,2024-10-11,1,Delhi,Central,Electronics,6.43
AMZ102360,BlueDart,2024-01-09,2024-01-11,2024-01-13,2,Hyderabad,North,Electronics,2.54
AMZ108704,Ekart,2025-07-07,2025-07-13,2025-07-16,3,Delhi,Central,Clothing,0.15
AMZ100051,BlueDart,2024-08-21,2024-08-22,2024-08-26,4,Mumbai,West,Clothing,3.16
AMZ108043,XpressBees,2024-09-14,2024-09-17,2024-09-19,2,Hyderabad,Central,Electronics,0.32
AMZ102747,Delhivery,2024-09-17,2024-09-20,2024-09-22,2,Delhi,Central,Clothing,2.21
AMZ104541,Amazon Logistics,2025-07-31,2025-08-02,2025-08-04,2,Hyderabad,South,Clothing,0.42
AMZ102904,XpressBees,2024-09-18,2024-09-19,2024-09-21,2,Pune,South,Beauty,2.19
AMZ101779,XpressBees,2024-04-12,2024-04-15,2024-04-25,10,Chennai,Central,Electronics,1.26
AMZ105887,Ekart,2024-03-12,2024-03-14,2024-03-17,3,Chennai,East,Beauty,4.76
AMZ100826,XpressBees,2024-07-07,2024-07-09,2024-07-11,2,Ahmedabad,South,Grocery,1.48
AMZ108458,BlueDart,2025-08-28,2025-08-29,2025-08-30,1,Kochi,South,Clothing,2.26
AMZ107210,BlueDart,2024-10-29,2024-11-01,2024-11-03,2,Mumbai,East,Books,0.64
AMZ107588,XpressBees,2025-08-04,2025-08-06,2025-08-09,3,Pune,East,Electronics,1.03
AMZ103339,DTDC,2024-08-20,2024-08-25,2024-08-25,0,Kochi,North,Grocery,3.25
AMZ101882,XpressBees,2024-10-25,2024-10-28,2024-10-31,3,Bangalore,West,Home & Kitchen,0.15
AMZ106743,Amazon Logistics,2024-10-09,2024-10-11,2024-10-11,0,Hyderabad,North,Electronics,0.41
AMZ107683,Delhivery,2024-08-12,2024-08-15,2024-08-18,3,Hyderabad,Central,Home & Kitchen,0.11
AMZ102614,Ekart,2025-03-25,2025-03-29,2025-04-01,3,Pune,South,Electronics,1.11
AMZ102450,Ekart,2024-06-04,2024-06-05,2024-06-02,-3,Delhi,West,Home & Kitchen,0.15
AMZ100799,Delhivery,2025-01-03,2025-01-05,2025-01-05,0,Delhi,South,Books,1.28
AMZ106787,XpressBees,2024-10-14,2024-10-17,2024-10-20,3,Chennai,South,Home & Kitchen,1.22
AMZ106002,Ekart,2025-02-17,2025-02-19,2025-02-23,4,Pune,Central,Beauty,0.83
AMZ103348,GATI,2024-05-19,2024-05-21,2024-05-23,2,Mumbai,South,Beauty,5.24
AMZ100771,Shiprocket,2025-05-09,2025-05-12,2025-05-15,3,Pune,West,Home & Kitchen,0.1
AMZ103058,Amazon Logistics,2024-03-01,2024-03-15,2024-03-18,3,Ahmedabad,East,Grocery,0.18
AMZ107749,XpressBees,2025-10-24,2025-10-29,2025-11-04,6,Pune,Central,Grocery,3.31
AMZ105273,Delhivery,2024-08-02,2024-08-06,2024-08-07,1,Pune,Central,Electronics,0.89
AMZ100319,Delhivery,2024-06-03,2024-06-05,2024-06-24,19,Pune,South,Electronics,0.24
AMZ106518,Amazon Logistics,2025-09-18,2025-09-28,2025-10-01,3,Chennai,Central,Books,0.22
AMZ103580,XpressBees,2025-04-24,2025-04-26,2025-04-29,3,Chennai,South,Beauty,0.95
